Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR3b_70,28,SR3b,female,Doctorat,1172,2,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.",PLAUS_CONN,carabiniers,SC4
SR3b_70,32,SR3b,male,Maîtrise,663,1,150,600,"Le propriétaire de la maison venait d'emménager. Tous les voisins étaient amicaux avec lui. Cependant, il a appelé les carabiniers pour qu'ils viennent vérifier.",PLAUS_CONN,carabiniers,SC4
SR3b_71,30,SR3b,male,Diplôme_trois,788,7,151,601,Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.,PLAUS_NOCONN,arrêté,SC1
SR3b_71,27,SR3b,female,Maîtrise,1393,4,151,601,Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.,PLAUS_NOCONN,arrêté,SC1
SR3b_71,28,SR3b,female,Doctorat,1172,6,151,601,Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.,PLAUS_NOCONN,arrêté,SC1
SR3b_71,29,SR3b,male,Doctorat,690,7,151,601,Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.,PLAUS_NOCONN,arrêté,SC1
SR3b_71,31,SR3b,female,Diplôme_trois,2859,7,151,601,Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.,PLAUS_NOCONN,arrêté,SC1
SR3b_71,32,SR3b,male,Maîtrise,663,7,151,601,Le toit a eu une fuite dans la cuisine. L'homme à tout faire est passé et l'a réparé. L'écoulement s'est arrêté très vite.,PLAUS_NOCONN,arrêté,SC1
SR3b_72,30,SR3b,male,Diplôme_trois,788,1,152,606,L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Tout le monde a trouvé que son look était approprié pour l'occasion.,IMPLAUS_NOCONN,approprié,SC2
SR3b_72,31,SR3b,female,Diplôme_trois,2859,1,152,606,L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Tout le monde a trouvé que son look était approprié pour l'occasion.,IMPLAUS_NOCONN,approprié,SC2
SR3b_72,29,SR3b,male,Doctorat,690,3,152,606,L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Tout le monde a trouvé que son look était approprié pour l'occasion.,IMPLAUS_NOCONN,approprié,SC2
SR3b_72,32,SR3b,male,Maîtrise,663,2,152,606,L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Tout le monde a trouvé que son look était approprié pour l'occasion.,IMPLAUS_NOCONN,approprié,SC2
SR3b_72,27,SR3b,female,Maîtrise,1393,1,152,606,L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Tout le monde a trouvé que son look était approprié pour l'occasion.,IMPLAUS_NOCONN,approprié,SC2
SR3b_72,28,SR3b,female,Doctorat,1172,2,152,606,L'ami de Johnny l'a invité à un cocktail. Johnny portait un casque de football à la réunion. Tout le monde a trouvé que son look était approprié pour l'occasion.,IMPLAUS_NOCONN,approprié,SC2
SR3b_73,28,SR3b,female,Doctorat,1172,3,153,611,"Luca est très sociable. Il aime sortir avec beaucoup d'amis. Cependant, il passait tous les week-ends à faire la fête quelque part.",IMPLAUS_CONN,fête,SC3
SR3b_73,32,SR3b,male,Maîtrise,663,2,153,611,"Luca est très sociable. Il aime sortir avec beaucoup d'amis. Cependant, il passait tous les week-ends à faire la fête quelque part.",IMPLAUS_CONN,fête,SC3
SR3b_73,31,SR3b,female,Diplôme_trois,2859,6,153,611,"Luca est très sociable. Il aime sortir avec beaucoup d'amis. Cependant, il passait tous les week-ends à faire la fête quelque part.",IMPLAUS_CONN,fête,SC3
SR3b_73,27,SR3b,female,Maîtrise,1393,5,153,611,"Luca est très sociable. Il aime sortir avec beaucoup d'amis. Cependant, il passait tous les week-ends à faire la fête quelque part.",IMPLAUS_CONN,fête,SC3
SR3b_73,30,SR3b,male,Diplôme_trois,788,2,153,611,"Luca est très sociable. Il aime sortir avec beaucoup d'amis. Cependant, il passait tous les week-ends à faire la fête quelque part.",IMPLAUS_CONN,fête,SC3
SR3b_73,29,SR3b,male,Doctorat,690,6,153,611,"Luca est très sociable. Il aime sortir avec beaucoup d'amis. Cependant, il passait tous les week-ends à faire la fête quelque part.",IMPLAUS_CONN,fête,SC3
SR3b_74,27,SR3b,female,Maîtrise,1393,5,154,616,"Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Cependant, le médecin lui a donné des analgésiques à prendre.",PLAUS_CONN,analgésiques,SC4
SR3b_74,32,SR3b,male,Maîtrise,663,6,154,616,"Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Cependant, le médecin lui a donné des analgésiques à prendre.",PLAUS_CONN,analgésiques,SC4
SR3b_74,31,SR3b,female,Diplôme_trois,2859,6,154,616,"Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Cependant, le médecin lui a donné des analgésiques à prendre.",PLAUS_CONN,analgésiques,SC4
SR3b_74,30,SR3b,male,Diplôme_trois,788,4,154,616,"Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Cependant, le médecin lui a donné des analgésiques à prendre.",PLAUS_CONN,analgésiques,SC4
SR3b_74,29,SR3b,male,Doctorat,690,6,154,616,"Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Cependant, le médecin lui a donné des analgésiques à prendre.",PLAUS_CONN,analgésiques,SC4
SR3b_74,28,SR3b,female,Doctorat,1172,3,154,616,"Elena a eu un nettoyage dentaire chez le dentiste. Elle s'est sentie beaucoup mieux immédiatement après. Cependant, le médecin lui a donné des analgésiques à prendre.",PLAUS_CONN,analgésiques,SC4
SR3b_76,27,SR3b,female,Maîtrise,1393,1,156,622,Luca n'aimait pas l'art. Sa grande passion était le sport. Il passait la plupart de son temps dans les galeries et les musées d'art.,IMPLAUS_NOCONN,galeries ,SC2
SR3b_76,31,SR3b,female,Diplôme_trois,2859,1,156,622,Luca n'aimait pas l'art. Sa grande passion était le sport. Il passait la plupart de son temps dans les galeries et les musées d'art.,IMPLAUS_NOCONN,galeries ,SC2
SR3b_76,28,SR3b,female,Doctorat,1172,2,156,622,Luca n'aimait pas l'art. Sa grande passion était le sport. Il passait la plupart de son temps dans les galeries et les musées d'art.,IMPLAUS_NOCONN,galeries ,SC2
SR3b_76,29,SR3b,male,Doctorat,690,1,156,622,Luca n'aimait pas l'art. Sa grande passion était le sport. Il passait la plupart de son temps dans les galeries et les musées d'art.,IMPLAUS_NOCONN,galeries ,SC2
SR3b_76,32,SR3b,male,Maîtrise,663,1,156,622,Luca n'aimait pas l'art. Sa grande passion était le sport. Il passait la plupart de son temps dans les galeries et les musées d'art.,IMPLAUS_NOCONN,galeries ,SC2
SR3b_76,30,SR3b,male,Diplôme_trois,788,1,156,622,Luca n'aimait pas l'art. Sa grande passion était le sport. Il passait la plupart de son temps dans les galeries et les musées d'art.,IMPLAUS_NOCONN,galeries ,SC2
SR3b_77,28,SR3b,female,Doctorat,1172,3,157,627,"Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Cependant, il a commencé à courir presque tous les jours.",IMPLAUS_CONN,courir,SC3
SR3b_77,27,SR3b,female,Maîtrise,1393,5,157,627,"Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Cependant, il a commencé à courir presque tous les jours.",IMPLAUS_CONN,courir,SC3
SR3b_77,30,SR3b,male,Diplôme_trois,788,2,157,627,"Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Cependant, il a commencé à courir presque tous les jours.",IMPLAUS_CONN,courir,SC3
SR3b_77,31,SR3b,female,Diplôme_trois,2859,6,157,627,"Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Cependant, il a commencé à courir presque tous les jours.",IMPLAUS_CONN,courir,SC3
SR3b_77,32,SR3b,male,Maîtrise,663,4,157,627,"Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Cependant, il a commencé à courir presque tous les jours.",IMPLAUS_CONN,courir,SC3
SR3b_77,29,SR3b,male,Doctorat,690,7,157,627,"Carlo était en surpoids. Le médecin a recommandé de faire plus d'exercice. Cependant, il a commencé à courir presque tous les jours.",IMPLAUS_CONN,courir,SC3
SR4a_01,33,SR4a,male,Diplôme_trois,16237,3,1,4,"Olivia avait acheté un berger allemand. Le chien était docile et amical. Cependant, il a mordu sa main.",PLAUS_CONN,mordu,SC4
SR4a_01,38,SR4a,male,Maîtrise,546,2,1,4,"Olivia avait acheté un berger allemand. Le chien était docile et amical. Cependant, il a mordu sa main.",PLAUS_CONN,mordu,SC4
SR4a_01,36,SR4a,male,Maîtrise,54,4,1,4,"Olivia avait acheté un berger allemand. Le chien était docile et amical. Cependant, il a mordu sa main.",PLAUS_CONN,mordu,SC4
SR4a_01,37,SR4a,female,Maîtrise,755,5,1,4,"Olivia avait acheté un berger allemand. Le chien était docile et amical. Cependant, il a mordu sa main.",PLAUS_CONN,mordu,SC4
SR4a_01,34,SR4a,female,Maîtrise,2075,4,1,4,"Olivia avait acheté un berger allemand. Le chien était docile et amical. Cependant, il a mordu sa main.",PLAUS_CONN,mordu,SC4
SR4a_01,35,SR4a,male,Doctorat,542,3,1,4,"Olivia avait acheté un berger allemand. Le chien était docile et amical. Cependant, il a mordu sa main.",PLAUS_CONN,mordu,SC4
SR4a_02,37,SR4a,female,Maîtrise,755,7,2,5,Claudio était retourné en courant au restaurant. Il avait perdu son portefeuille quelque part. Il s'est senti incroyablement tendu toute la journée.,PLAUS_NOCONN,tendu,SC1
SR4a_02,38,SR4a,male,Maîtrise,546,5,2,5,Claudio était retourné en courant au restaurant. Il avait perdu son portefeuille quelque part. Il s'est senti incroyablement tendu toute la journée.,PLAUS_NOCONN,tendu,SC1
SR4a_02,35,SR4a,male,Doctorat,542,2,2,5,Claudio était retourné en courant au restaurant. Il avait perdu son portefeuille quelque part. Il s'est senti incroyablement tendu toute la journée.,PLAUS_NOCONN,tendu,SC1
SR4a_02,36,SR4a,male,Maîtrise,54,4,2,5,Claudio était retourné en courant au restaurant. Il avait perdu son portefeuille quelque part. Il s'est senti incroyablement tendu toute la journée.,PLAUS_NOCONN,tendu,SC1
SR4a_02,34,SR4a,female,Maîtrise,2075,3,2,5,Claudio était retourné en courant au restaurant. Il avait perdu son portefeuille quelque part. Il s'est senti incroyablement tendu toute la journée.,PLAUS_NOCONN,tendu,SC1
SR4a_02,33,SR4a,male,Diplôme_trois,16237,6,2,5,Claudio était retourné en courant au restaurant. Il avait perdu son portefeuille quelque part. Il s'est senti incroyablement tendu toute la journée.,PLAUS_NOCONN,tendu,SC1
SR4a_03,33,SR4a,male,Diplôme_trois,16237,3,3,10,Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Ils se sont cassés dans leur carton.,IMPLAUS_NOCONN,cassés,SC2
SR4a_03,37,SR4a,female,Maîtrise,755,6,3,10,Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Ils se sont cassés dans leur carton.,IMPLAUS_NOCONN,cassés,SC2
SR4a_03,38,SR4a,male,Maîtrise,546,3,3,10,Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Ils se sont cassés dans leur carton.,IMPLAUS_NOCONN,cassés,SC2
SR4a_03,36,SR4a,male,Maîtrise,54,6,3,10,Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Ils se sont cassés dans leur carton.,IMPLAUS_NOCONN,cassés,SC2
SR4a_03,35,SR4a,male,Doctorat,542,2,3,10,Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Ils se sont cassés dans leur carton.,IMPLAUS_NOCONN,cassés,SC2
SR4a_03,34,SR4a,female,Maîtrise,2075,2,3,10,Carlotta a poussé le caddie à travers le parking. Les œufs étaient bien emballés dans le sac. Ils se sont cassés dans leur carton.,IMPLAUS_NOCONN,cassés,SC2
SR4a_04,34,SR4a,female,Maîtrise,2075,3,4,15,"La journée avait été plutôt nuageuse. Soudain, il a commencé à pleuvoir. Cependant, Sheila a sorti son parapluie de son sac.",IMPLAUS_CONN,parapluie,SC3
SR4a_04,38,SR4a,male,Maîtrise,546,5,4,15,"La journée avait été plutôt nuageuse. Soudain, il a commencé à pleuvoir. Cependant, Sheila a sorti son parapluie de son sac.",IMPLAUS_CONN,parapluie,SC3
SR4a_04,36,SR4a,male,Maîtrise,54,4,4,15,"La journée avait été plutôt nuageuse. Soudain, il a commencé à pleuvoir. Cependant, Sheila a sorti son parapluie de son sac.",IMPLAUS_CONN,parapluie,SC3
SR4a_04,37,SR4a,female,Maîtrise,755,3,4,15,"La journée avait été plutôt nuageuse. Soudain, il a commencé à pleuvoir. Cependant, Sheila a sorti son parapluie de son sac.",IMPLAUS_CONN,parapluie,SC3
SR4a_04,35,SR4a,male,Doctorat,542,3,4,15,"La journée avait été plutôt nuageuse. Soudain, il a commencé à pleuvoir. Cependant, Sheila a sorti son parapluie de son sac.",IMPLAUS_CONN,parapluie,SC3
SR4a_04,33,SR4a,male,Diplôme_trois,16237,6,4,15,"La journée avait été plutôt nuageuse. Soudain, il a commencé à pleuvoir. Cependant, Sheila a sorti son parapluie de son sac.",IMPLAUS_CONN,parapluie,SC3
SR4a_05,35,SR4a,male,Doctorat,542,2,5,20,"William était à la maison. Il avait nourri le chat régulièrement. Cependant, le chat avait faim à la fin de la semaine.",PLAUS_CONN,faim,SC4
SR4a_05,34,SR4a,female,Maîtrise,2075,4,5,20,"William était à la maison. Il avait nourri le chat régulièrement. Cependant, le chat avait faim à la fin de la semaine.",PLAUS_CONN,faim,SC4
SR4a_05,33,SR4a,male,Diplôme_trois,16237,2,5,20,"William était à la maison. Il avait nourri le chat régulièrement. Cependant, le chat avait faim à la fin de la semaine.",PLAUS_CONN,faim,SC4
SR4a_05,37,SR4a,female,Maîtrise,755,4,5,20,"William était à la maison. Il avait nourri le chat régulièrement. Cependant, le chat avait faim à la fin de la semaine.",PLAUS_CONN,faim,SC4
SR4a_05,36,SR4a,male,Maîtrise,54,2,5,20,"William était à la maison. Il avait nourri le chat régulièrement. Cependant, le chat avait faim à la fin de la semaine.",PLAUS_CONN,faim,SC4
SR4a_05,38,SR4a,male,Maîtrise,546,2,5,20,"William était à la maison. Il avait nourri le chat régulièrement. Cependant, le chat avait faim à la fin de la semaine.",PLAUS_CONN,faim,SC4
SR4a_06,33,SR4a,male,Diplôme_trois,16237,6,6,21,La femme aveugle avait été opérée. Le médecin était très optimiste quant aux résultats. Sa vue s'est améliorée le jour suivant.,PLAUS_NOCONN,améliorée,SC1
SR4a_06,37,SR4a,female,Maîtrise,755,6,6,21,La femme aveugle avait été opérée. Le médecin était très optimiste quant aux résultats. Sa vue s'est améliorée le jour suivant.,PLAUS_NOCONN,améliorée,SC1
SR4a_06,36,SR4a,male,Maîtrise,54,2,6,21,La femme aveugle avait été opérée. Le médecin était très optimiste quant aux résultats. Sa vue s'est améliorée le jour suivant.,PLAUS_NOCONN,améliorée,SC1
SR4a_06,34,SR4a,female,Maîtrise,2075,1,6,21,La femme aveugle avait été opérée. Le médecin était très optimiste quant aux résultats. Sa vue s'est améliorée le jour suivant.,PLAUS_NOCONN,améliorée,SC1
SR4a_06,35,SR4a,male,Doctorat,542,3,6,21,La femme aveugle avait été opérée. Le médecin était très optimiste quant aux résultats. Sa vue s'est améliorée le jour suivant.,PLAUS_NOCONN,améliorée,SC1
SR4a_06,38,SR4a,male,Maîtrise,546,6,6,21,La femme aveugle avait été opérée. Le médecin était très optimiste quant aux résultats. Sa vue s'est améliorée le jour suivant.,PLAUS_NOCONN,améliorée,SC1
SR4a_07,36,SR4a,male,Maîtrise,54,4,7,26,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Le chien a été gravement blessé ce jour-là.",IMPLAUS_NOCONN,blessé,SC2
SR4a_07,33,SR4a,male,Diplôme_trois,16237,1,7,26,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Le chien a été gravement blessé ce jour-là.",IMPLAUS_NOCONN,blessé,SC2
SR4a_07,35,SR4a,male,Doctorat,542,2,7,26,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Le chien a été gravement blessé ce jour-là.",IMPLAUS_NOCONN,blessé,SC2
SR4a_07,34,SR4a,female,Maîtrise,2075,2,7,26,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Le chien a été gravement blessé ce jour-là.",IMPLAUS_NOCONN,blessé,SC2
SR4a_07,38,SR4a,male,Maîtrise,546,2,7,26,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Le chien a été gravement blessé ce jour-là.",IMPLAUS_NOCONN,blessé,SC2
SR4a_07,37,SR4a,female,Maîtrise,755,2,7,26,"Le chien courait dans une rue animée. Heureusement, la voiture a fait une embardée et l'a manqué. Le chien a été gravement blessé ce jour-là.",IMPLAUS_NOCONN,blessé,SC2
SR4a_08,36,SR4a,male,Maîtrise,54,4,8,31,"Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a réussi. Cependant, elle est rentrée chez elle et a fait la fête toute la soirée.",IMPLAUS_CONN,fêté,SC3
SR4a_08,34,SR4a,female,Maîtrise,2075,3,8,31,"Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a réussi. Cependant, elle est rentrée chez elle et a fait la fête toute la soirée.",IMPLAUS_CONN,fêté,SC3
SR4a_08,35,SR4a,male,Doctorat,542,2,8,31,"Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a réussi. Cependant, elle est rentrée chez elle et a fait la fête toute la soirée.",IMPLAUS_CONN,fêté,SC3
SR4a_08,38,SR4a,male,Maîtrise,546,6,8,31,"Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a réussi. Cependant, elle est rentrée chez elle et a fait la fête toute la soirée.",IMPLAUS_CONN,fêté,SC3
SR4a_08,33,SR4a,male,Diplôme_trois,16237,7,8,31,"Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a réussi. Cependant, elle est rentrée chez elle et a fait la fête toute la soirée.",IMPLAUS_CONN,fêté,SC3
SR4a_08,37,SR4a,female,Maîtrise,755,3,8,31,"Elisabeth a eu un examen d'histoire lundi. Elle a passé le test et l'a réussi. Cependant, elle est rentrée chez elle et a fait la fête toute la soirée.",IMPLAUS_CONN,fêté,SC3
SR4a_09,36,SR4a,male,Maîtrise,54,3,9,36,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Cependant, le public a applaudi très vigoureusement.",PLAUS_CONN,applaudi,SC4
SR4a_09,33,SR4a,male,Diplôme_trois,16237,4,9,36,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Cependant, le public a applaudi très vigoureusement.",PLAUS_CONN,applaudi,SC4
SR4a_09,38,SR4a,male,Maîtrise,546,2,9,36,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Cependant, le public a applaudi très vigoureusement.",PLAUS_CONN,applaudi,SC4
SR4a_09,37,SR4a,female,Maîtrise,755,3,9,36,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Cependant, le public a applaudi très vigoureusement.",PLAUS_CONN,applaudi,SC4
SR4a_09,35,SR4a,male,Doctorat,542,6,9,36,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Cependant, le public a applaudi très vigoureusement.",PLAUS_CONN,applaudi,SC4
SR4a_09,34,SR4a,female,Maîtrise,2075,2,9,36,"La star de Broadway a eu un solo dans la comédie musicale. Il a chanté le morceau très mal et désaccordé. Cependant, le public a applaudi très vigoureusement.",PLAUS_CONN,applaudi,SC4
SR4a_10,33,SR4a,male,Diplôme_trois,16237,6,10,37,Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Elle était vraiment frustrée par le résultat.,PLAUS_NOCONN,frustrée,SC1
SR4a_10,35,SR4a,male,Doctorat,542,4,10,37,Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Elle était vraiment frustrée par le résultat.,PLAUS_NOCONN,frustrée,SC1
SR4a_10,37,SR4a,female,Maîtrise,755,6,10,37,Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Elle était vraiment frustrée par le résultat.,PLAUS_NOCONN,frustrée,SC1
SR4a_10,36,SR4a,male,Maîtrise,54,4,10,37,Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Elle était vraiment frustrée par le résultat.,PLAUS_NOCONN,frustrée,SC1
SR4a_10,34,SR4a,female,Maîtrise,2075,6,10,37,Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Elle était vraiment frustrée par le résultat.,PLAUS_NOCONN,frustrée,SC1
SR4a_10,38,SR4a,male,Maîtrise,546,5,10,37,Catherine a eu un examen mardi. Elle a reçu une note insuffisante. Elle était vraiment frustrée par le résultat.,PLAUS_NOCONN,frustrée,SC1
SR4a_11,35,SR4a,male,Doctorat,542,2,11,42,Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Ils ont été emprisonnés immédiatement.,IMPLAUS_NOCONN,emprisonnés,SC2
SR4a_11,37,SR4a,female,Maîtrise,755,1,11,42,Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Ils ont été emprisonnés immédiatement.,IMPLAUS_NOCONN,emprisonnés,SC2
SR4a_11,38,SR4a,male,Maîtrise,546,3,11,42,Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Ils ont été emprisonnés immédiatement.,IMPLAUS_NOCONN,emprisonnés,SC2
SR4a_11,34,SR4a,female,Maîtrise,2075,2,11,42,Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Ils ont été emprisonnés immédiatement.,IMPLAUS_NOCONN,emprisonnés,SC2
SR4a_11,36,SR4a,male,Maîtrise,54,6,11,42,Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Ils ont été emprisonnés immédiatement.,IMPLAUS_NOCONN,emprisonnés,SC2
SR4a_11,33,SR4a,male,Diplôme_trois,16237,1,11,42,Les fonctionnaires de la ville ont été traduits en justice. Le juge a statué en leur faveur. Ils ont été emprisonnés immédiatement.,IMPLAUS_NOCONN,emprisonnés,SC2
SR4a_12,38,SR4a,male,Maîtrise,546,7,12,47,"Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Cependant, ils étaient tous deux heureux cette nuit-là.",IMPLAUS_CONN,heureux,SC3
SR4a_12,33,SR4a,male,Diplôme_trois,16237,5,12,47,"Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Cependant, ils étaient tous deux heureux cette nuit-là.",IMPLAUS_CONN,heureux,SC3
SR4a_12,37,SR4a,female,Maîtrise,755,3,12,47,"Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Cependant, ils étaient tous deux heureux cette nuit-là.",IMPLAUS_CONN,heureux,SC3
SR4a_12,36,SR4a,male,Maîtrise,54,3,12,47,"Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Cependant, ils étaient tous deux heureux cette nuit-là.",IMPLAUS_CONN,heureux,SC3
SR4a_12,35,SR4a,male,Doctorat,542,3,12,47,"Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Cependant, ils étaient tous deux heureux cette nuit-là.",IMPLAUS_CONN,heureux,SC3
SR4a_12,34,SR4a,female,Maîtrise,2075,2,12,47,"Silvia et Franco jouaient au casino. Ils ont gagné toutes les parties de blackjack. Cependant, ils étaient tous deux heureux cette nuit-là.",IMPLAUS_CONN,heureux,SC3
SR4a_13,37,SR4a,female,Maîtrise,755,5,13,52,"Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Cependant, elle a commencé à ressentir des démangeaisons partout. ",PLAUS_CONN,démangeaisons,SC4
SR4a_13,38,SR4a,male,Maîtrise,546,3,13,52,"Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Cependant, elle a commencé à ressentir des démangeaisons partout. ",PLAUS_CONN,démangeaisons,SC4
SR4a_13,36,SR4a,male,Maîtrise,54,3,13,52,"Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Cependant, elle a commencé à ressentir des démangeaisons partout. ",PLAUS_CONN,démangeaisons,SC4
SR4a_13,34,SR4a,female,Maîtrise,2075,3,13,52,"Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Cependant, elle a commencé à ressentir des démangeaisons partout. ",PLAUS_CONN,démangeaisons,SC4
SR4a_13,33,SR4a,male,Diplôme_trois,16237,4,13,52,"Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Cependant, elle a commencé à ressentir des démangeaisons partout. ",PLAUS_CONN,démangeaisons,SC4
SR4a_13,35,SR4a,male,Doctorat,542,3,13,52,"Alice a fait du camping pendant ses vacances. Elle a utilisé un bon anti-moustique. Cependant, elle a commencé à ressentir des démangeaisons partout. ",PLAUS_CONN,démangeaisons,SC4
SR4a_14,36,SR4a,male,Maîtrise,54,3,14,53,Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Il a été signé par l'équipe.,PLAUS_NOCONN,signé,SC1
SR4a_14,34,SR4a,female,Maîtrise,2075,6,14,53,Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Il a été signé par l'équipe.,PLAUS_NOCONN,signé,SC1
SR4a_14,33,SR4a,male,Diplôme_trois,16237,6,14,53,Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Il a été signé par l'équipe.,PLAUS_NOCONN,signé,SC1
SR4a_14,37,SR4a,female,Maîtrise,755,4,14,53,Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Il a été signé par l'équipe.,PLAUS_NOCONN,signé,SC1
SR4a_14,35,SR4a,male,Doctorat,542,2,14,53,Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Il a été signé par l'équipe.,PLAUS_NOCONN,signé,SC1
SR4a_14,38,SR4a,male,Maîtrise,546,6,14,53,Un recruteur est venu voir Paul jouer au baseball. Il a très bien lancé. Il a été signé par l'équipe.,PLAUS_NOCONN,signé,SC1
SR4a_15,38,SR4a,male,Maîtrise,546,2,15,58,L'ermite vivait dans une grotte. Il se lavait tous les jours dans une rivière de montagne. Ses cheveux étaient sales et en désordre.,IMPLAUS_NOCONN,sales,SC2
SR4a_15,36,SR4a,male,Maîtrise,54,2,15,58,L'ermite vivait dans une grotte. Il se lavait tous les jours dans une rivière de montagne. Ses cheveux étaient sales et en désordre.,IMPLAUS_NOCONN,sales,SC2
SR4a_15,34,SR4a,female,Maîtrise,2075,3,15,58,L'ermite vivait dans une grotte. Il se lavait tous les jours dans une rivière de montagne. Ses cheveux étaient sales et en désordre.,IMPLAUS_NOCONN,sales,SC2
SR4a_15,35,SR4a,male,Doctorat,542,2,15,58,L'ermite vivait dans une grotte. Il se lavait tous les jours dans une rivière de montagne. Ses cheveux étaient sales et en désordre.,IMPLAUS_NOCONN,sales,SC2
SR4a_15,33,SR4a,male,Diplôme_trois,16237,2,15,58,L'ermite vivait dans une grotte. Il se lavait tous les jours dans une rivière de montagne. Ses cheveux étaient sales et en désordre.,IMPLAUS_NOCONN,sales,SC2
